,AIR_TIME,DISTANCE,origin,dest
28977,122.0,1041,80,52
28978,318.0,2227,30,47
28979,66.0,386,47,85
28980,63.0,386,85,47
28981,48.0,255,47,70
28982,76.0,507,70,87
28983,77.0,507,87,70
28984,127.0,879,23,78
28985,148.0,1084,78,28
28986,239.0,1749,28,47
28987,69.0,397,47,88
28988,61.0,397,88,47
28989,256.0,2227,47,30
28990,141.0,1075,56,93
28991,70.0,406,93,3
28992,94.0,795,3,45
28993,197.0,1092,45,33
28994,137.0,1062,33,19
28995,251.0,2176,47,69
28996,163.0,957,69,90
28997,121.0,957,90,69
28998,154.0,937,30,52
28999,127.0,936,52,10
29000,141.0,936,10,52
29001,151.0,937,52,30
29002,150.0,955,94,93
29003,161.0,1277,93,75
29004,212.0,1277,75,93
29005,112.0,955,93,94
29006,158.0,1183,56,78
29007,195.0,1416,78,59
29008,197.0,1416,59,78
29009,146.0,1120,78,65
29010,216.0,1824,47,19
29011,167.0,1062,19,33
29012,135.0,1092,33,45
29013,157.0,1026,94,33
29014,132.0,1026,33,94
29015,140.0,896,94,52
29016,133.0,895,52,19
29017,248.0,1824,19,47
29018,242.0,2174,47,55
29019,161.0,1189,86,52
29020,118.0,834,52,71
29021,134.0,834,71,52
29022,129.0,882,52,91
29023,188.0,1371,91,47
29024,84.0,628,47,25
29025,180.0,1546,25,52
29026,135.0,957,52,28
29027,132.0,957,28,52
29028,183.0,1514,47,65
29029,132.0,1005,65,52
29030,134.0,854,52,42
29031,106.0,854,42,52
29032,108.0,861,52,69
29033,137.0,861,69,52
29034,83.0,449,69,20
29035,267.0,1916,20,47
29036,63.0,414,47,84
29037,68.0,414,84,47
29038,216.0,1916,47,20
29039,131.0,967,25,84
29040,124.0,967,84,25
29041,101.0,775,25,4
29042,111.0,775,4,25
29043,168.0,1558,25,69
29044,127.0,861,69,52
29045,105.0,684,52,54
29046,100.0,684,54,52
29047,162.0,1072,52,51
29048,122.0,1072,51,52
29049,64.0,449,20,69
29050,227.0,1558,69,25
29051,114.0,862,25,42
29052,125.0,862,42,25
29053,88.0,628,25,47
29054,144.0,993,69,78
29055,140.0,1025,78,19
29056,140.0,927,19,93
29057,112.0,927,93,19
29058,228.0,1546,52,25
29059,132.0,948,25,85
29060,120.0,948,85,25
29061,141.0,991,25,68
29062,117.0,991,68,25
29063,112.0,882,91,52
29064,108.0,861,52,69
29065,164.0,1197,55,65
29066,161.0,1197,65,55
29067,124.0,1045,55,86
29068,132.0,1045,86,55
29069,123.0,1013,55,69
29070,212.0,1576,69,86
29071,240.0,1608,86,30
29072,254.0,1608,30,86
29073,250.0,1576,86,69
29074,155.0,1169,52,36
29075,153.0,1169,36,52
29076,143.0,1189,52,86
29077,161.0,1189,86,52
29078,106.0,757,52,23
29079,114.0,757,23,52
29080,76.0,468,52,20
29081,84.0,468,20,52
29082,147.0,1066,52,56
29083,147.0,1066,56,52
29084,125.0,1072,52,74
29085,103.0,872,25,54
29086,132.0,872,54,25
29087,198.0,1546,25,52
29088,225.0,1546,52,25
29089,225.0,1576,86,69
29090,155.0,1089,69,60
29091,115.0,1089,60,69
29092,156.0,1371,47,91
29093,135.0,1011,65,93
29094,134.0,1011,93,65
29095,168.0,1072,74,52
29096,141.0,1121,52,12
29097,180.0,1121,12,52
29098,128.0,1011,52,14
29099,154.0,1011,14,52
29100,138.0,1005,52,65
29101,201.0,1514,65,47
29102,136.0,927,19,93
29103,135.0,927,93,19
29104,153.0,1025,19,78
29105,123.0,993,78,69
29106,154.0,1013,69,55
29107,129.0,867,47,83
29108,124.0,867,83,47
29109,150.0,1222,47,42
29110,161.0,1222,42,47
29111,88.0,602,25,70
29112,112.0,853,79,25
29113,96.0,826,25,57
29114,115.0,826,57,25
29115,72.0,483,25,34
29116,68.0,483,34,25
29117,118.0,862,25,48
29118,109.0,862,48,25
29119,131.0,1162,25,98
29120,172.0,1162,98,25
29121,90.0,771,25,50
29122,113.0,771,50,25
29123,113.0,853,25,79
29124,150.0,1337,25,20
29125,196.0,1337,20,25
29126,85.0,641,25,26
29127,97.0,641,26,25
29128,67.0,391,25,87
29129,57.0,391,87,25
29130,172.0,1553,25,66
29131,229.0,1553,66,25
29132,106.0,776,25,73
29133,100.0,776,73,25
29136,139.0,867,47,83
29137,129.0,867,83,47
29138,130.0,1090,47,4
29139,154.0,1090,4,47
29140,83.0,628,47,25
29141,170.0,1506,25,93
29142,136.0,1136,93,74
29143,168.0,1136,74,93
29144,128.0,927,93,19
29145,141.0,1120,65,78
29146,123.0,993,78,69
29147,132.0,920,69,93
29148,130.0,920,93,69
29149,284.0,2176,69,47
29150,64.0,472,25,63
29151,142.0,1211,63,52
29152,78.0,534,52,76
29153,82.0,534,76,52
29154,127.0,829,52,44
29155,212.0,1590,44,47
29156,208.0,1476,24,25
29157,64.0,391,25,87
29158,136.0,1086,87,4
29159,165.0,1164,4,79
29160,142.0,1164,79,4
29161,89.0,616,11,52
29162,132.0,1121,52,12
29163,171.0,1121,12,52
29164,192.0,1310,52,59
29165,147.0,1310,59,52
29166,150.0,1194,52,13
29167,158.0,1194,13,52
29168,119.0,770,91,25
29169,131.0,967,25,84
29170,198.0,1590,47,44
29171,107.0,829,44,52
29172,285.0,2149,52,79
29173,243.0,2149,79,52
29174,162.0,1436,25,76
29175,216.0,1436,76,25
29176,87.0,628,25,47
29177,191.0,1587,47,11
29178,215.0,1587,11,47
29179,155.0,1145,28,55
29180,100.0,700,55,76
29181,64.0,356,76,3
29182,71.0,356,3,76
29183,273.0,2026,76,47
29184,268.0,2227,47,30
29185,123.0,1005,65,52
29186,124.0,950,52,49
29187,106.0,762,49,3
29188,273.0,2039,52,47
29189,61.0,386,47,85
29190,60.0,386,85,47
29191,49.0,255,47,70
29192,80.0,532,52,98
29193,79.0,532,98,52
29194,135.0,1053,52,92
29195,149.0,1053,92,52
29196,128.0,971,52,45
29197,134.0,1069,25,23
29198,158.0,1069,23,25
29199,104.0,794,25,80
29200,108.0,794,80,25
29201,64.0,391,25,87
29202,193.0,1709,25,55
29203,239.0,1709,55,25
29204,171.0,1476,25,24
29205,207.0,1476,24,25
29206,116.0,853,25,79
29207,244.0,1824,19,47
29208,255.0,2176,47,69
29209,103.0,742,69,46
29210,104.0,742,46,69
29211,219.0,1506,93,25
29212,173.0,1491,25,15
29213,204.0,1491,15,25
29214,86.0,641,25,26
29215,138.0,1069,47,80
29216,151.0,1069,80,47
29217,81.0,628,47,25
29218,90.0,628,25,47
29219,215.0,1824,47,19
29220,174.0,1199,3,25
29221,143.0,977,44,25
29222,119.0,862,25,48
29223,153.0,1222,47,42
29224,165.0,1222,42,47
29225,129.0,1055,47,26
29226,142.0,1055,26,47
29227,90.0,628,47,25
29228,118.0,846,25,89
29229,106.0,846,89,25
29230,114.0,819,25,64
29231,108.0,819,64,25
29232,204.0,1703,33,25
29233,130.0,967,25,84
29234,245.0,2139,84,3
29235,84.0,594,3,55
29236,58.0,373,76,94
29237,149.0,992,94,90
29238,132.0,992,90,94
29239,95.0,701,94,3
29240,233.0,1747,3,47
29241,128.0,861,69,52
29242,136.0,1075,56,93
29243,136.0,1053,93,14
29244,137.0,1053,14,93
29245,127.0,955,93,94
29246,181.0,1034,45,93
29247,144.0,1041,93,37
29248,139.0,1041,37,93
29249,137.0,1034,93,45
29250,120.0,977,25,44
29251,93.0,602,25,70
29252,76.0,602,70,25
29253,146.0,1099,47,63
29254,150.0,1099,63,47
29255,41.0,226,47,89
29256,45.0,226,89,47
29257,152.0,1183,56,78
29258,158.0,1343,78,75
29259,206.0,1343,75,78
29260,148.0,879,78,23
29261,155.0,971,45,52
29262,109.0,861,52,69
29263,154.0,993,69,78
29264,142.0,1025,78,19
29265,244.0,1824,19,47
29266,113.0,971,52,45
29267,151.0,971,45,52
29268,212.0,1546,52,25
29269,146.0,1024,25,83
29270,127.0,1024,83,25
29271,194.0,1703,25,33
29272,97.0,641,26,25
29273,92.0,680,25,59
29274,98.0,680,59,25
29275,90.0,628,25,47
29276,69.0,397,47,88
29277,59.0,397,88,47
29278,219.0,1984,47,93
29279,137.0,932,23,33
29280,134.0,932,33,23
29281,98.0,701,23,60
29282,102.0,701,60,23
29283,47.0,255,47,70
29284,73.0,507,70,87
29285,76.0,507,87,70
29286,173.0,1440,70,65
29287,162.0,955,94,93
29288,270.0,1984,93,47
29289,57.0,345,47,77
29290,56.0,345,77,47
29291,114.0,806,47,35
29292,122.0,806,35,47
29293,113.0,700,76,55
29294,156.0,1258,55,12
29295,186.0,1258,12,55
29296,155.0,1096,55,49
29297,144.0,1096,49,55
29298,139.0,1199,25,3
29299,187.0,1547,3,86
29300,205.0,1547,86,3
29301,62.0,404,3,52
29302,139.0,937,52,30
29303,87.0,551,52,60
29304,82.0,551,60,52
29305,193.0,1476,25,24
29306,127.0,879,23,78
29307,140.0,1101,78,45
29308,181.0,1101,45,78
29309,138.0,1028,78,94
29310,65.0,373,94,76
29311,174.0,1476,25,24
29312,211.0,1476,24,25
29313,65.0,455,25,7
29314,69.0,455,7,25
29315,86.0,680,25,59
29316,152.0,937,30,52
29317,112.0,896,52,94
29318,140.0,896,94,52
29319,113.0,896,52,94
29320,127.0,896,94,52
29321,148.0,1144,78,14
29322,158.0,1144,14,78
29323,168.0,1147,78,37
29324,135.0,1147,37,78
29325,175.0,1183,78,56
29326,88.0,594,55,3
29327,291.0,2139,3,84
29328,125.0,967,84,25
29329,114.0,844,25,32
29330,108.0,844,32,25
29331,95.0,762,3,49
29332,151.0,950,49,52
29333,129.0,1073,52,2
29334,150.0,1073,2,52
29335,65.0,404,52,3
29336,151.0,985,94,67
29337,120.0,951,67,69
29338,176.0,1303,69,26
29339,172.0,1303,26,69
29340,296.0,2174,55,47
29341,227.0,1824,47,19
29342,113.0,895,19,52
29343,99.0,616,52,11
29344,180.0,1546,25,52
29345,160.0,1005,52,65
29346,190.0,1440,65,70
29347,42.0,255,70,47
29348,107.0,763,47,68
29349,111.0,763,68,47
29350,241.0,2174,47,55
29351,119.0,967,84,25
29352,178.0,1546,25,52
29353,122.0,895,52,19
29354,130.0,1020,19,67
29355,150.0,1020,67,19
29356,238.0,1737,19,70
29357,52.0,304,70,79
29358,49.0,304,79,70
29359,178.0,1460,70,56
29360,202.0,1460,56,70
29361,157.0,1023,30,67
29362,131.0,1023,67,30
29363,299.0,2133,30,70
29364,75.0,602,70,25
29365,141.0,1214,52,75
29366,193.0,1214,75,52
29367,151.0,1024,52,37
29368,120.0,1024,37,52
29369,156.0,1189,86,52
29370,62.0,404,52,3
29371,91.0,746,3,30
29372,153.0,937,30,52
29373,133.0,957,52,28
29374,223.0,1671,28,70
29375,245.0,2133,70,30
29376,199.0,1747,47,3
29377,92.0,701,3,94
29378,81.0,484,94,20
29379,70.0,484,20,94
29380,144.0,1026,94,33
29381,141.0,1092,33,45
29382,112.0,937,52,30
29383,110.0,746,30,3
29384,62.0,404,3,52
29385,89.0,535,52,40
29386,74.0,535,40,52
29387,137.0,1189,52,86
29388,97.0,680,59,25
29389,97.0,770,25,91
29390,192.0,1574,70,37
29391,218.0,1574,37,70
29392,41.0,255,70,47
29393,58.0,368,47,87
29394,58.0,368,87,47
29395,233.0,2039,47,52
29396,201.0,1504,4,84
29397,191.0,1504,84,4
29398,162.0,1086,4,87
29399,57.0,391,87,25
29400,203.0,1671,70,28
29401,122.0,957,28,52
29402,179.0,1211,52,63
29403,72.0,472,63,25
29404,190.0,1607,25,78
29405,165.0,1085,30,55
29406,150.0,1145,55,28
29407,235.0,1749,28,47
29408,201.0,1749,47,28
29409,137.0,1025,19,78
29410,144.0,1186,78,92
29411,165.0,1186,92,78
29412,171.0,1120,78,65
29413,152.0,920,69,93
29414,116.0,920,93,69
29415,154.0,951,69,67
29416,129.0,985,67,94
29417,303.0,2227,30,47
29418,88.0,604,47,22
29419,87.0,551,22,70
29420,78.0,551,70,22
29421,89.0,604,22,47
29422,236.0,2026,47,76
29423,152.0,1028,94,78
29424,234.0,1607,78,25
29425,125.0,1014,25,11
29426,144.0,1014,11,25
29427,127.0,888,65,25
29428,90.0,602,25,70
29429,211.0,1737,70,19
29430,123.0,927,19,93
29431,156.0,1075,93,56
29432,169.0,1052,45,67
29433,129.0,1052,67,45
29434,185.0,1092,45,33
29435,136.0,1026,33,94
29436,292.0,2171,52,64
29437,242.0,2171,64,52
29438,137.0,1085,55,30
29439,161.0,1085,30,55
29440,151.0,1085,55,30
29441,114.0,862,25,42
29442,122.0,862,42,25
29443,125.0,1062,25,60
29444,139.0,1062,60,25
29445,88.0,628,25,47
29446,99.0,787,52,15
29447,114.0,787,15,52
29448,120.0,851,52,53
29449,115.0,851,53,52
29450,230.0,1546,52,25
29451,100.0,775,25,4
29452,102.0,775,4,25
29453,134.0,991,25,68
29454,128.0,991,68,25
29455,61.0,449,20,69
29456,221.0,1558,69,25
29457,186.0,1546,25,52
29458,219.0,1546,52,25
29459,118.0,895,52,19
29460,127.0,895,19,52
29461,165.0,1066,52,56
29462,130.0,1066,56,52
29463,127.0,757,52,23
29464,199.0,1678,47,23
29465,103.0,757,23,52
29466,113.0,757,52,23
29467,124.0,948,23,55
29468,138.0,1013,55,69
29469,132.0,927,19,93
29470,123.0,927,93,19
29471,132.0,1025,19,78
29472,135.0,993,78,69
29473,134.0,1013,69,55
29474,168.0,1506,25,93
29475,195.0,1306,93,59
29476,147.0,1306,59,93
29477,147.0,1237,93,86
29478,246.0,1576,86,69
29479,249.0,1576,69,86
29480,232.0,1608,86,30
29481,241.0,1608,30,86
29482,170.0,1237,86,93
29483,218.0,1506,93,25
29484,232.0,1576,69,86
29485,233.0,1576,86,69
29486,95.0,666,69,3
29487,96.0,666,3,69
29488,143.0,861,69,52
29489,121.0,1050,52,5
29490,155.0,1050,5,52
29491,161.0,1005,52,65
29492,205.0,1514,65,47
29493,106.0,757,23,52
29494,155.0,985,52,26
29495,115.0,985,26,52
29496,174.0,1072,74,52
29497,130.0,1011,52,14
29498,133.0,1011,14,52
29499,75.0,468,52,20
29500,67.0,468,20,52
29501,181.0,1558,25,69
29502,149.0,993,69,78
29503,140.0,1025,78,19
29504,136.0,1080,19,55
29505,154.0,1080,55,19
29506,95.0,449,69,20
29507,276.0,1916,20,47
29508,66.0,414,47,84
29509,67.0,414,84,47
29510,224.0,1916,47,20
29511,111.0,882,91,52
29512,138.0,1072,52,74
29513,112.0,861,52,69
29514,140.0,861,69,52
29515,134.0,882,52,91
29516,185.0,1371,91,47
29517,81.0,628,47,25
29518,167.0,1371,47,91
29519,126.0,1011,65,93
29520,155.0,1011,93,65
29521,168.0,1197,55,65
29522,149.0,1197,65,55
29523,136.0,948,55,23
29524,229.0,1678,23,47
29525,193.0,1514,47,65
29526,127.0,1005,65,52
29527,141.0,1189,52,86
29528,163.0,1189,86,52
29529,118.0,861,52,69
29530,82.0,602,70,25
29531,128.0,1132,25,6
29532,151.0,1132,6,25
29533,60.0,420,25,43
29534,67.0,420,43,25
29535,112.0,862,48,25
29536,118.0,896,25,56
29537,133.0,896,56,25
29538,114.0,888,25,65
29539,117.0,853,79,25
29540,113.0,853,25,79
29541,48.0,258,79,47
29542,43.0,236,47,48
29543,45.0,236,48,47
29544,49.0,258,47,79
29545,109.0,853,79,25
29546,56.0,391,87,25
29547,160.0,1337,25,20
29548,190.0,1337,20,25
29549,89.0,692,25,18
29550,104.0,692,18,25
29551,93.0,602,25,70
29552,118.0,862,25,48
29553,109.0,862,48,25
29554,94.0,732,25,97
29555,106.0,732,97,25
29556,261.0,1749,47,28
29557,132.0,1025,19,78
29558,164.0,1186,78,92
29559,151.0,1186,92,78
29560,145.0,1025,78,19
29561,269.0,2176,47,69
29562,122.0,951,69,67
29563,148.0,985,67,94
29564,86.0,628,47,25
29565,92.0,602,25,70
29566,211.0,1737,70,19
29567,113.0,895,19,52
29568,217.0,1504,4,84
29569,173.0,1504,84,4
29570,158.0,1086,4,87
29571,56.0,391,87,25
29572,136.0,967,25,84
29573,131.0,971,52,45
29574,130.0,971,45,52
29575,140.0,895,52,19
29576,135.0,1020,19,67
29577,146.0,1020,67,19
29578,234.0,1824,19,47
29579,128.0,896,52,94
29580,124.0,992,94,90
29581,142.0,992,90,94
29582,93.0,701,94,3
29583,237.0,1747,3,47
29584,115.0,967,84,25
29585,61.0,472,25,63
29586,144.0,1211,63,52
29587,138.0,950,52,49
29588,98.0,762,49,3
29589,132.0,937,52,30
29590,99.0,746,30,3
29591,60.0,404,3,52
29592,142.0,957,52,28
29593,231.0,1671,28,70
29594,253.0,2154,47,66
29595,92.0,655,66,52
29596,315.0,2149,52,79
29597,226.0,2149,79,52
29599,177.0,1547,3,86
29600,214.0,1547,86,3
29601,59.0,404,3,52
29602,133.0,937,52,30
29603,210.0,1671,70,28
29604,123.0,957,28,52
29605,175.0,1211,52,63
29606,75.0,472,63,25
29607,129.0,862,25,48
29608,138.0,1052,45,67
29609,145.0,1052,67,45
29610,157.0,1092,45,33
29611,151.0,1026,33,94
29612,63.0,391,87,25
29613,178.0,1506,25,93
29614,152.0,1136,93,74
29615,154.0,1136,74,93
29616,131.0,927,93,19
29617,119.0,853,79,25
29618,136.0,967,25,84
29619,246.0,2139,84,3
29620,82.0,594,3,55
29621,101.0,742,69,46
29622,107.0,742,46,69
29623,96.0,641,26,25
29624,147.0,1069,23,25
29625,97.0,602,25,70
29626,124.0,927,19,93
29627,147.0,1075,93,56
29628,107.0,862,48,25
29629,141.0,1069,25,23
29630,95.0,602,25,70
29631,77.0,602,70,25
29632,90.0,628,47,25
29633,118.0,896,25,56
29634,128.0,896,56,25
29635,174.0,1476,25,24
29636,200.0,1476,24,25
29637,79.0,589,25,27
29638,87.0,589,27,25
29639,198.0,1703,25,33
29640,87.0,594,55,3
29641,287.0,2139,3,84
29642,128.0,967,84,25
29643,74.0,524,25,16
29644,71.0,524,16,25
29645,173.0,1436,25,76
29646,130.0,1069,47,80
29647,146.0,1069,80,47
29648,127.0,1055,47,26
29649,157.0,1055,26,47
29650,130.0,895,52,19
29651,118.0,895,19,52
29652,150.0,1053,52,92
29653,128.0,1053,92,52
29654,138.0,971,52,45
29655,142.0,1028,94,78
29656,230.0,1607,78,25
29657,126.0,1014,25,11
29658,149.0,1014,11,25
29659,91.0,628,25,47
29660,213.0,1824,47,19
29661,151.0,1034,45,93
29662,265.0,1984,93,47
29663,132.0,1090,47,4
29664,155.0,1090,4,47
29665,236.0,2026,47,76
29666,118.0,977,25,44
29667,134.0,977,44,25
29668,93.0,628,25,47
29669,84.0,628,47,25
29670,82.0,641,25,26
29671,111.0,879,23,78
29672,150.0,1101,78,45
29673,166.0,1101,45,78
29674,149.0,1028,78,94
29675,59.0,373,94,76
29676,205.0,1747,47,3
29677,116.0,701,3,94
29678,73.0,484,94,20
29679,80.0,484,20,94
29680,140.0,1026,94,33
29681,152.0,1092,33,45
29682,242.0,1703,33,25
29683,184.0,1491,25,15
29684,214.0,1491,15,25
29685,85.0,680,25,59
29686,212.0,1506,93,25
29687,124.0,846,25,89
29688,105.0,846,89,25
29689,174.0,1476,25,24
29690,122.0,932,23,33
29691,140.0,932,33,23
29692,97.0,773,23,93
29693,129.0,773,93,23
29694,134.0,1099,47,63
29695,154.0,1099,63,47
29696,254.0,2227,47,30
29697,310.0,2174,55,47
29698,83.0,604,47,22
29699,87.0,551,22,70
29700,72.0,551,70,22
29701,99.0,604,22,47
29702,212.0,1984,47,93
29703,290.0,2227,30,47
29704,46.0,255,47,70
29705,43.0,255,70,47
29706,220.0,2039,47,52
29707,280.0,2039,52,47
29708,50.0,255,47,70
29709,241.0,2133,70,30
29710,201.0,1476,24,25
29711,90.0,628,25,47
29712,190.0,1587,47,11
29713,214.0,1587,11,47
29714,233.0,2174,47,55
29715,101.0,700,76,55
29716,176.0,1258,55,12
29717,165.0,1258,12,55
29718,155.0,1096,55,49
29719,137.0,1096,49,55
29720,99.0,680,59,25
29721,95.0,770,25,91
29722,66.0,404,52,3
29723,106.0,746,3,30
29724,125.0,937,30,52
29725,96.0,655,52,66
29726,291.0,2154,66,47
29727,129.0,1075,56,93
29728,148.0,1053,93,14
29729,132.0,1053,14,93
29730,131.0,955,93,94
29731,129.0,1005,65,52
29732,138.0,1189,52,86
29733,170.0,1199,3,25
29734,90.0,680,25,59
29735,97.0,680,59,25
29736,127.0,1023,25,39
29737,147.0,1023,39,25
29738,188.0,1607,25,78
29739,125.0,920,69,93
29740,134.0,920,93,69
29742,132.0,896,52,94
29743,123.0,896,94,52
29744,94.0,616,52,11
29745,154.0,1085,55,30
29746,140.0,1085,30,55
29747,171.0,1085,55,30
29748,239.0,1737,19,70
29749,57.0,304,70,79
29750,54.0,304,79,70
29751,182.0,1460,70,56
29752,202.0,1460,56,70
29753,169.0,1396,70,57
29754,194.0,1396,57,70
29755,40.0,255,70,47
29756,43.0,226,47,89
29757,41.0,226,89,47
29758,143.0,1199,25,3
29759,116.0,762,3,49
29760,125.0,950,49,52
29761,154.0,1073,52,2
29762,144.0,1073,2,52
29763,62.0,404,52,3
29764,130.0,937,30,52
29765,161.0,1145,55,28
29766,232.0,1749,28,47
29767,135.0,971,45,52
29768,80.0,534,52,76
29769,78.0,534,76,52
29770,163.0,1194,52,13
29771,145.0,1194,13,52
29772,166.0,1189,86,52
29773,158.0,1005,52,65
29774,203.0,1440,65,70
29775,70.0,507,70,87
29776,80.0,507,87,70
29777,172.0,1440,70,65
29778,114.0,770,91,25
29779,172.0,1506,25,93
29780,151.0,1121,52,12
29781,150.0,1121,12,52
29782,194.0,1310,52,59
29783,156.0,1310,59,52
29784,163.0,1436,25,76
29785,208.0,1436,76,25
29786,64.0,391,25,87
29787,136.0,1086,87,4
29788,177.0,1164,4,79
29789,126.0,1164,79,4
29790,165.0,1144,78,14
29791,152.0,1144,14,78
29792,160.0,1147,78,37
29793,141.0,1147,37,78
29794,165.0,1183,78,56
29795,137.0,1145,28,55
29796,104.0,700,55,76
29797,54.0,356,76,3
29798,56.0,356,3,76
29799,281.0,2026,76,47
29800,133.0,1120,65,78
29801,142.0,993,78,69
29802,124.0,920,69,93
29803,135.0,920,93,69
29804,293.0,2176,69,47
29805,127.0,955,94,93
29806,146.0,1041,93,37
29807,130.0,1041,37,93
29808,138.0,1034,93,45
29809,70.0,373,76,94
29810,117.0,896,94,52
29811,149.0,1024,52,37
29812,128.0,1024,37,52
29813,195.0,1709,25,55
29814,247.0,1709,55,25
29815,180.0,1476,25,24
29816,196.0,1476,24,25
29817,139.0,1183,56,78
29818,176.0,1343,78,75
29819,176.0,1343,75,78
29820,123.0,879,78,23
29821,127.0,985,94,67
29822,137.0,951,67,69
29823,136.0,993,69,78
29824,157.0,1120,78,65
29825,120.0,861,52,69
29826,178.0,1303,69,26
29827,166.0,1303,26,69
29828,107.0,861,69,52
29829,137.0,1023,30,67
29830,148.0,1023,67,30
29831,275.0,2133,30,70
29832,74.0,602,70,25
29833,114.0,888,25,65
29834,198.0,1678,47,23
29835,98.0,757,23,52
29836,165.0,1066,52,56
29837,135.0,1066,56,52
29838,109.0,757,52,23
29839,127.0,861,52,69
29840,116.0,861,69,52
29841,133.0,882,52,91
29842,184.0,1371,91,47
29843,181.0,1546,25,52
29844,86.0,551,52,60
29845,75.0,551,60,52
29846,119.0,757,52,23
29847,122.0,948,23,55
29848,144.0,1013,55,69
29849,175.0,1506,25,93
29850,198.0,1306,93,59
29851,162.0,1306,59,93
29852,147.0,1237,93,86
29853,246.0,1576,86,69
29854,99.0,757,23,52
29855,152.0,985,52,26
29856,125.0,985,26,52
29857,125.0,851,52,53
29858,113.0,851,53,52
29859,212.0,1576,69,86
29860,246.0,1576,86,69
29861,93.0,666,69,3
29862,104.0,666,3,69
29863,179.0,1197,55,65
29864,144.0,1197,65,55
29865,143.0,948,55,23
29866,230.0,1678,23,47
29867,208.0,1576,69,86
29868,257.0,1608,86,30
29869,222.0,1608,30,86
29870,169.0,1237,86,93
29871,203.0,1506,93,25
29872,114.0,862,25,42
29873,116.0,862,42,25
29874,134.0,1062,25,60
29875,150.0,1062,60,25
29876,94.0,628,25,47
29877,69.0,449,69,20
29878,260.0,1916,20,47
29879,64.0,414,47,84
29880,62.0,414,84,47
29881,218.0,1916,47,20
29882,160.0,1371,47,91
29883,169.0,1214,52,75
29884,157.0,1214,75,52
29885,137.0,1189,52,86
29886,164.0,1189,86,52
29887,153.0,1072,52,74
29888,221.0,1546,52,25
29889,104.0,775,25,4
29890,107.0,775,4,25
29891,85.0,628,47,25
29892,122.0,927,19,93
29893,133.0,927,93,19
29894,134.0,1025,19,78
29895,147.0,993,78,69
29896,129.0,1013,69,55
29897,78.0,449,20,69
29898,208.0,1558,69,25
29899,186.0,1546,25,52
29900,212.0,1546,52,25
29901,142.0,1072,74,52
29902,116.0,787,52,15
29903,102.0,787,15,52
29904,146.0,1005,52,65
29905,206.0,1514,65,47
29906,186.0,1558,25,69
29907,137.0,993,69,78
29908,148.0,1025,78,19
29909,145.0,1080,19,55
29910,155.0,1080,55,19
29911,119.0,882,91,52
29912,122.0,861,52,69
29913,186.0,1514,47,65
29914,123.0,1005,65,52
29915,313.0,2171,52,64
29916,232.0,2171,64,52
29917,117.0,861,69,52
29918,141.0,1050,52,5
29919,136.0,1050,5,52
29920,75.0,468,52,20
29921,65.0,468,20,52
29922,127.0,888,65,25
29923,56.0,420,25,43
29924,65.0,420,43,25
29925,127.0,853,25,79
29926,162.0,1337,25,20
29927,189.0,1337,20,25
29928,85.0,692,25,18
29929,99.0,692,18,25
29930,70.0,391,25,87
29931,80.0,602,70,25
29932,124.0,853,25,79
29933,51.0,258,79,47
29934,45.0,236,47,48
29935,42.0,236,48,47
29936,47.0,258,47,79
29937,105.0,853,79,25
29938,119.0,862,25,48
29939,106.0,862,48,25
29940,138.0,1084,28,78
29941,234.0,1607,78,25
29942,71.0,349,25,1
29943,59.0,349,1,25
29944,118.0,819,25,64
29945,102.0,819,64,25
29946,251.0,1824,19,47
29947,169.0,1524,47,56
29948,216.0,1524,56,47
29949,130.0,955,94,93
29950,126.0,920,93,69
29951,91.0,629,69,81
29952,109.0,629,81,69
29953,113.0,861,69,52
29954,165.0,1069,52,62
29955,128.0,1069,62,52
29956,117.0,829,52,44
29957,235.0,1590,44,47
29958,122.0,967,84,25
29959,102.0,602,25,70
29960,45.0,255,70,47
29961,47.0,255,47,70
29962,89.0,551,70,22
29963,199.0,1520,22,52
29964,114.0,763,47,68
29965,107.0,763,68,47
29966,128.0,1090,47,4
29967,145.0,1090,4,47
29968,233.0,2026,47,76
29969,258.0,2176,47,69
29970,138.0,957,69,90
29971,139.0,957,90,69
29972,212.0,1590,3,87
29973,182.0,1590,87,3
29974,62.0,404,3,52
29975,133.0,971,52,45
