project_id	case_id	case_submitter_id	sample_id	sample_submitter_id	portion_id	portion_submitter_id	analyte_id	analyte_submitter_id	a260_a280_ratio	amount	analyte_quantity	analyte_type	analyte_type_id	analyte_volume	concentration	experimental_protocol_type	normal_tumor_genotype_snp_match	ribosomal_rna_28s_16s_ratio	rna_integrity_number	spectrophotometer_method	state	well_number
TCGA-BRCA	75f6e476-233a-409c-a3ef-0240be569813	TCGA-JL-A3YX	da05363c-539b-4599-aad6-cbc6b0ebe6d2	TCGA-JL-A3YX-10A	09ef7c78-d350-402c-852b-89453f79d2a1	TCGA-JL-A3YX-10A-01	1f5cee00-f881-40c8-ad39-f8abb939abdf	TCGA-JL-A3YX-10A-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	75f6e476-233a-409c-a3ef-0240be569813	TCGA-JL-A3YX	da05363c-539b-4599-aad6-cbc6b0ebe6d2	TCGA-JL-A3YX-10A	09ef7c78-d350-402c-852b-89453f79d2a1	TCGA-JL-A3YX-10A-01	a85d48cc-f9a8-40b9-8487-8154003fd133	TCGA-JL-A3YX-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dc15a8ae-991e-421c-bc70-70e94f79dd17	TCGA-E2-A10E	30ce2884-2ce3-4d6a-b758-17a554d6238c	TCGA-E2-A10E-01A	d16945bf-6cfc-4e9a-8cd2-691248c1008a	TCGA-E2-A10E-01A-21	3e2cfb82-9996-44f3-b2bc-3a3ec17f56b8	TCGA-E2-A10E-01A-21D	1.93	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	dc15a8ae-991e-421c-bc70-70e94f79dd17	TCGA-E2-A10E	30ce2884-2ce3-4d6a-b758-17a554d6238c	TCGA-E2-A10E-01A	d16945bf-6cfc-4e9a-8cd2-691248c1008a	TCGA-E2-A10E-01A-21	db3dfbac-4cb9-4916-bb3c-3d3274ce8130	TCGA-E2-A10E-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dc15a8ae-991e-421c-bc70-70e94f79dd17	TCGA-E2-A10E	30ce2884-2ce3-4d6a-b758-17a554d6238c	TCGA-E2-A10E-01A	d16945bf-6cfc-4e9a-8cd2-691248c1008a	TCGA-E2-A10E-01A-21	e623e2c2-69cd-4418-ae57-02c26645dab6	TCGA-E2-A10E-01A-21R	1.79	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.4	8.8	UV Spec	released	'--
TCGA-BRCA	dc15a8ae-991e-421c-bc70-70e94f79dd17	TCGA-E2-A10E	a72c0e74-3fab-40b8-96ec-6e01acb12233	TCGA-E2-A10E-10A	aab18652-2ea9-4623-96e7-708a762359d3	TCGA-E2-A10E-10A-01	539e9791-168e-4dc4-b8bc-a50761f3fb6d	TCGA-E2-A10E-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	dc15a8ae-991e-421c-bc70-70e94f79dd17	TCGA-E2-A10E	a72c0e74-3fab-40b8-96ec-6e01acb12233	TCGA-E2-A10E-10A	aab18652-2ea9-4623-96e7-708a762359d3	TCGA-E2-A10E-10A-01	6b4fbc47-77e4-4919-b495-d1847fd46e0f	TCGA-E2-A10E-10A-01D	1.98	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-UCS	245e4254-dbc1-45bd-b5df-504d8c3822de	TCGA-N7-A4Y5	235ed659-e33e-453a-8d7a-212b03b69ead	TCGA-N7-A4Y5-01A	9c851a43-6ac1-4c95-8377-9b8d1aa2f8fe	TCGA-N7-A4Y5-01A-12	4cdfe79f-6b73-44d1-8703-f117b8c1a6d0	TCGA-N7-A4Y5-01A-12D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-UCS	245e4254-dbc1-45bd-b5df-504d8c3822de	TCGA-N7-A4Y5	235ed659-e33e-453a-8d7a-212b03b69ead	TCGA-N7-A4Y5-01A	9c851a43-6ac1-4c95-8377-9b8d1aa2f8fe	TCGA-N7-A4Y5-01A-12	b04e2369-d515-4ec6-8218-8cb227bb1f9f	TCGA-N7-A4Y5-01A-12R	1.88	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-UCS	245e4254-dbc1-45bd-b5df-504d8c3822de	TCGA-N7-A4Y5	235ed659-e33e-453a-8d7a-212b03b69ead	TCGA-N7-A4Y5-01A	9c851a43-6ac1-4c95-8377-9b8d1aa2f8fe	TCGA-N7-A4Y5-01A-12	b85cafbe-4c5c-44f6-a615-6bde13bffd35	TCGA-N7-A4Y5-01A-12W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-UCS	245e4254-dbc1-45bd-b5df-504d8c3822de	TCGA-N7-A4Y5	29f29532-41e7-4c81-8ab1-a854a3ad035a	TCGA-N7-A4Y5-10A	3868126c-420f-4e66-ae2f-dd0cafcf7037	TCGA-N7-A4Y5-10A-01	2155166a-ea7c-4739-99da-6ca1ce0ade71	TCGA-N7-A4Y5-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-UCS	245e4254-dbc1-45bd-b5df-504d8c3822de	TCGA-N7-A4Y5	29f29532-41e7-4c81-8ab1-a854a3ad035a	TCGA-N7-A4Y5-10A	3868126c-420f-4e66-ae2f-dd0cafcf7037	TCGA-N7-A4Y5-10A-01	9526666a-17bc-4c5e-9997-8de5504c29d3	TCGA-N7-A4Y5-10A-01D	'--	'--	'--	DNA	D	'--	0.15	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-BRCA	e5aae05a-478e-4a55-a27c-12b2b4be302a	TCGA-AN-A04A	1d8f72b7-8596-40e8-afdf-244dd897758c	TCGA-AN-A04A-01A	087cf1b0-03eb-4902-b365-a204c2c440b5	TCGA-AN-A04A-01A-21	235444d8-cfba-4761-9aae-3c8bf872189a	TCGA-AN-A04A-01A-21D	1.89	'--	'--	DNA	D	'--	0.13	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	e5aae05a-478e-4a55-a27c-12b2b4be302a	TCGA-AN-A04A	1d8f72b7-8596-40e8-afdf-244dd897758c	TCGA-AN-A04A-01A	087cf1b0-03eb-4902-b365-a204c2c440b5	TCGA-AN-A04A-01A-21	8b9e4cea-227a-49fd-a10c-6e35a0b22bc5	TCGA-AN-A04A-01A-21X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	e5aae05a-478e-4a55-a27c-12b2b4be302a	TCGA-AN-A04A	1d8f72b7-8596-40e8-afdf-244dd897758c	TCGA-AN-A04A-01A	087cf1b0-03eb-4902-b365-a204c2c440b5	TCGA-AN-A04A-01A-21	9879ed98-9fdb-4107-a68b-ab383ad93cee	TCGA-AN-A04A-01A-21W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	e5aae05a-478e-4a55-a27c-12b2b4be302a	TCGA-AN-A04A	1d8f72b7-8596-40e8-afdf-244dd897758c	TCGA-AN-A04A-01A	087cf1b0-03eb-4902-b365-a204c2c440b5	TCGA-AN-A04A-01A-21	b0a2da96-bf02-4a94-b93a-5c67a7b7f998	TCGA-AN-A04A-01A-21R	1.77	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.8	8.9	UV Spec	released	'--
TCGA-BRCA	e5aae05a-478e-4a55-a27c-12b2b4be302a	TCGA-AN-A04A	2b15a265-4cd8-4b0b-a89a-0958db97a664	TCGA-AN-A04A-10A	cfc1eb7a-74da-4264-8a5e-39bcbd22ca61	TCGA-AN-A04A-10A-01	9b09b83f-f314-465b-8cfc-e5998757d633	TCGA-AN-A04A-10A-01X	'--	'--	'--	Repli-G X (Qiagen) DNA	X	'--	'--	Repli-G X	Yes	'--	'--	'--	released	'--
TCGA-BRCA	e5aae05a-478e-4a55-a27c-12b2b4be302a	TCGA-AN-A04A	2b15a265-4cd8-4b0b-a89a-0958db97a664	TCGA-AN-A04A-10A	cfc1eb7a-74da-4264-8a5e-39bcbd22ca61	TCGA-AN-A04A-10A-01	a6233470-10d9-4277-be9c-7a9b3a37d464	TCGA-AN-A04A-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	e5aae05a-478e-4a55-a27c-12b2b4be302a	TCGA-AN-A04A	2b15a265-4cd8-4b0b-a89a-0958db97a664	TCGA-AN-A04A-10A	cfc1eb7a-74da-4264-8a5e-39bcbd22ca61	TCGA-AN-A04A-10A-01	f57ada24-686e-4fd0-9046-5494ed4d9917	TCGA-AN-A04A-10A-01D	2.05	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-CESC	f241d6b1-2c32-4478-8f8d-8c746464f7d1	TCGA-LP-A4AV	522e7c48-5f2c-4fc3-9f3e-23a4347ec4b9	TCGA-LP-A4AV-01A	950d3e61-34cc-43ac-9e1d-091b9e574757	TCGA-LP-A4AV-01A-11	779161a3-37c2-42f4-81aa-9fb02ab4571b	TCGA-LP-A4AV-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-CESC	f241d6b1-2c32-4478-8f8d-8c746464f7d1	TCGA-LP-A4AV	522e7c48-5f2c-4fc3-9f3e-23a4347ec4b9	TCGA-LP-A4AV-01A	950d3e61-34cc-43ac-9e1d-091b9e574757	TCGA-LP-A4AV-01A-11	ad9e4ef7-65c4-4fe2-af8c-6488289f950b	TCGA-LP-A4AV-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-CESC	f241d6b1-2c32-4478-8f8d-8c746464f7d1	TCGA-LP-A4AV	522e7c48-5f2c-4fc3-9f3e-23a4347ec4b9	TCGA-LP-A4AV-01A	950d3e61-34cc-43ac-9e1d-091b9e574757	TCGA-LP-A4AV-01A-11	dbb317d4-1317-4d40-a8a5-cc2fef94510e	TCGA-LP-A4AV-01A-11R	1.87	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	2.68	7.4	UV Spec	released	'--
TCGA-CESC	f241d6b1-2c32-4478-8f8d-8c746464f7d1	TCGA-LP-A4AV	ec08f8ee-da6a-4cfa-aee9-07754224fc58	TCGA-LP-A4AV-10A	d2cc4182-34c8-4e81-b2e6-b85bd866dd8b	TCGA-LP-A4AV-10A-01	9d922c33-deed-4e27-884c-05dcce3c9b51	TCGA-LP-A4AV-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-CESC	f241d6b1-2c32-4478-8f8d-8c746464f7d1	TCGA-LP-A4AV	ec08f8ee-da6a-4cfa-aee9-07754224fc58	TCGA-LP-A4AV-10A	d2cc4182-34c8-4e81-b2e6-b85bd866dd8b	TCGA-LP-A4AV-10A-01	fd7e69c8-fdaf-4e67-9f66-8e6797f616ff	TCGA-LP-A4AV-10A-01D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	31771082-c094-4749-a9c7-80b67762f4d1	TCGA-VD-A8KB	3106274b-1330-4c1d-9d6f-ee36138bc929	TCGA-VD-A8KB-01A	fab67181-1e7b-46d1-8bb6-a23d9fb2c01f	TCGA-VD-A8KB-01A-11	6726ae3c-a2e9-4998-991b-628a3981c57a	TCGA-VD-A8KB-01A-11R	1.9	'--	'--	RNA	R	'--	0.17	nRNA - Melanoma Protocol	Yes	1.94	9.2	UV Spec	released	'--
TCGA-UVM	31771082-c094-4749-a9c7-80b67762f4d1	TCGA-VD-A8KB	3106274b-1330-4c1d-9d6f-ee36138bc929	TCGA-VD-A8KB-01A	fab67181-1e7b-46d1-8bb6-a23d9fb2c01f	TCGA-VD-A8KB-01A-11	f3c6034a-8f6c-45c4-a541-ff0eaffa3865	TCGA-VD-A8KB-01A-11D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	31771082-c094-4749-a9c7-80b67762f4d1	TCGA-VD-A8KB	992d0e43-d833-4a7e-834d-bd8ff0c486a9	TCGA-VD-A8KB-10C	66b73038-da34-4caa-acf5-fdfa9d0a8409	TCGA-VD-A8KB-10C-01	8c9367a9-7413-4c4c-823b-bc744c5bfdac	TCGA-VD-A8KB-10C-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	3eb7aded-8887-4c27-a464-1b50ec090133	TCGA-WC-A87T	9df4c53a-dfa7-4542-9640-92c2adb5bed6	TCGA-WC-A87T-10A	7decde7c-ee4b-46b4-85ae-54def60add87	TCGA-WC-A87T-10A-01	620f1bba-f4c9-4e3c-8583-90cffab57f05	TCGA-WC-A87T-10A-01D	'--	'--	'--	DNA	D	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	3eb7aded-8887-4c27-a464-1b50ec090133	TCGA-WC-A87T	b8bcaaab-72c5-4e96-9e68-28a8d1fdc93f	TCGA-WC-A87T-01A	992eeea6-d312-48c0-98df-99fc7498d0c3	TCGA-WC-A87T-01A-11	7db898b4-c41d-42bd-8830-b5cb85a9965a	TCGA-WC-A87T-01A-11D	'--	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	3eb7aded-8887-4c27-a464-1b50ec090133	TCGA-WC-A87T	b8bcaaab-72c5-4e96-9e68-28a8d1fdc93f	TCGA-WC-A87T-01A	992eeea6-d312-48c0-98df-99fc7498d0c3	TCGA-WC-A87T-01A-11	bfd715d8-e5b0-4d91-aa15-d5ae6e9bc651	TCGA-WC-A87T-01A-11R	1.79	'--	'--	RNA	R	'--	0.15	nRNA - Melanoma Protocol	Yes	1.1	8.0	UV Spec	released	'--
TCGA-UCS	75a43851-8fa0-4259-b843-88dc6fbce270	TCGA-N6-A4V9	b2df9fa2-6d1c-4f59-bc08-336748d802db	TCGA-N6-A4V9-10A	8547fc4d-1884-4a5c-8c4b-fa45d7e81f8e	TCGA-N6-A4V9-10A-01	1c54ba10-7a5c-4676-81c0-744de2815b57	TCGA-N6-A4V9-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-UCS	75a43851-8fa0-4259-b843-88dc6fbce270	TCGA-N6-A4V9	b2df9fa2-6d1c-4f59-bc08-336748d802db	TCGA-N6-A4V9-10A	8547fc4d-1884-4a5c-8c4b-fa45d7e81f8e	TCGA-N6-A4V9-10A-01	f1cd9cfc-4da3-41df-b274-7fe01af5e2ce	TCGA-N6-A4V9-10A-01D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-UCS	75a43851-8fa0-4259-b843-88dc6fbce270	TCGA-N6-A4V9	bbd9612e-1c20-4f85-9cd9-e610f6200d6e	TCGA-N6-A4V9-01A	1db7d165-fe2d-4cea-9031-8e3f02b0d926	TCGA-N6-A4V9-01A-11	19d9c70e-4eb8-4eec-bfc6-eeab2562918b	TCGA-N6-A4V9-01A-11R	1.84	'--	'--	RNA	R	'--	0.16	'--	'--	'--	'--	UV Spec	released	'--
TCGA-UCS	75a43851-8fa0-4259-b843-88dc6fbce270	TCGA-N6-A4V9	bbd9612e-1c20-4f85-9cd9-e610f6200d6e	TCGA-N6-A4V9-01A	1db7d165-fe2d-4cea-9031-8e3f02b0d926	TCGA-N6-A4V9-01A-11	32855604-d222-4393-83bd-aed25b639760	TCGA-N6-A4V9-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	'--	'--	'--	'--	'--	released	'--
TCGA-UCS	75a43851-8fa0-4259-b843-88dc6fbce270	TCGA-N6-A4V9	bbd9612e-1c20-4f85-9cd9-e610f6200d6e	TCGA-N6-A4V9-01A	1db7d165-fe2d-4cea-9031-8e3f02b0d926	TCGA-N6-A4V9-01A-11	9e283577-a1a1-4578-9acb-cc84e83d0947	TCGA-N6-A4V9-01A-11D	'--	'--	'--	DNA	D	'--	0.14	'--	'--	'--	'--	PicoGreen	released	'--
TCGA-UVM	cba920f4-c57f-47bc-958d-9b7872df01c8	TCGA-YZ-A982	c7a2b91d-4e5f-4758-8bdd-b37fa5d9bb9b	TCGA-YZ-A982-01A	b1849bfb-504c-4b29-87c8-5eef819c4cff	TCGA-YZ-A982-01A-11	60888723-14e1-49a2-8bb8-bbf260f0796a	TCGA-YZ-A982-01A-11R	1.87	'--	'--	RNA	R	'--	0.17	nRNA - Melanoma Protocol	Yes	1.16	7.2	UV Spec	released	'--
TCGA-UVM	cba920f4-c57f-47bc-958d-9b7872df01c8	TCGA-YZ-A982	c7a2b91d-4e5f-4758-8bdd-b37fa5d9bb9b	TCGA-YZ-A982-01A	b1849bfb-504c-4b29-87c8-5eef819c4cff	TCGA-YZ-A982-01A-11	bded10f3-964f-4984-8ada-b03137bcaaaa	TCGA-YZ-A982-01A-11D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	cba920f4-c57f-47bc-958d-9b7872df01c8	TCGA-YZ-A982	eacf550f-f2a2-4f42-ba30-a9a397826035	TCGA-YZ-A982-10A	ef3c581d-0282-4b5c-9a96-0773c13da636	TCGA-YZ-A982-10A-01	42334982-215c-4933-bf2b-d24d5b2071d3	TCGA-YZ-A982-10A-01D	'--	'--	'--	DNA	D	'--	0.14	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-UCEC	47c49c54-95f8-42c8-94e4-411280452512	TCGA-FL-A1YH	0e9c603f-5ec6-4fd7-87bb-bce23ca2c042	TCGA-FL-A1YH-11A	32f8c84c-73c9-4301-9e1a-7add1fe13f3e	TCGA-FL-A1YH-11A-11	2cd0db65-e172-4f15-b5c4-aafd7c458f9b	TCGA-FL-A1YH-11A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-UCEC	47c49c54-95f8-42c8-94e4-411280452512	TCGA-FL-A1YH	0e9c603f-5ec6-4fd7-87bb-bce23ca2c042	TCGA-FL-A1YH-11A	32f8c84c-73c9-4301-9e1a-7add1fe13f3e	TCGA-FL-A1YH-11A-11	7539db96-fcea-4ce0-a6f9-f732e249a973	TCGA-FL-A1YH-11A-11R	1.72	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	0.5	7.5	UV Spec	released	'--
TCGA-UCEC	47c49c54-95f8-42c8-94e4-411280452512	TCGA-FL-A1YH	0e9c603f-5ec6-4fd7-87bb-bce23ca2c042	TCGA-FL-A1YH-11A	32f8c84c-73c9-4301-9e1a-7add1fe13f3e	TCGA-FL-A1YH-11A-11	d6b33fa4-a710-48f0-8120-75e0aca85b9d	TCGA-FL-A1YH-11A-11D	1.92	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-CESC	825a6fbb-aede-436f-800b-c7f096da0a77	TCGA-C5-A1M6	013eeabf-611e-4351-b1a3-c3f172f5e081	TCGA-C5-A1M6-01A	47129a95-a92c-4549-a840-51c2f74e930b	TCGA-C5-A1M6-01A-11	4552de80-a392-4906-b123-217ea423c3db	TCGA-C5-A1M6-01A-11R	1.8	'--	'--	RNA	R	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.7	7.7	UV Spec	released	'--
TCGA-CESC	825a6fbb-aede-436f-800b-c7f096da0a77	TCGA-C5-A1M6	013eeabf-611e-4351-b1a3-c3f172f5e081	TCGA-C5-A1M6-01A	47129a95-a92c-4549-a840-51c2f74e930b	TCGA-C5-A1M6-01A-11	87d24ff1-33de-4576-98b7-615fdf4a8cf1	TCGA-C5-A1M6-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-CESC	825a6fbb-aede-436f-800b-c7f096da0a77	TCGA-C5-A1M6	013eeabf-611e-4351-b1a3-c3f172f5e081	TCGA-C5-A1M6-01A	47129a95-a92c-4549-a840-51c2f74e930b	TCGA-C5-A1M6-01A-11	a7907aff-1492-4d0a-b32e-4e7f7f541d78	TCGA-C5-A1M6-01A-11D	2.0	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-CESC	825a6fbb-aede-436f-800b-c7f096da0a77	TCGA-C5-A1M6	60991a31-58a8-422a-8e4a-ea01ebe43311	TCGA-C5-A1M6-10A	3c50d0d9-9ca4-4cb7-8ff8-ad8468c99180	TCGA-C5-A1M6-10A-01	b4fa0a26-108f-473b-a3f3-e11860a19661	TCGA-C5-A1M6-10A-01D	1.77	'--	'--	DNA	D	'--	0.17	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	'--
TCGA-CESC	825a6fbb-aede-436f-800b-c7f096da0a77	TCGA-C5-A1M6	60991a31-58a8-422a-8e4a-ea01ebe43311	TCGA-C5-A1M6-10A	3c50d0d9-9ca4-4cb7-8ff8-ad8468c99180	TCGA-C5-A1M6-10A-01	e0ed9415-acfb-407b-a634-e7c4a27a3a36	TCGA-C5-A1M6-10A-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-UVM	a9fe64a9-6d22-4e9f-96f3-f16af7d298f8	TCGA-V4-A9EA	0cb57231-0ebb-4bc0-a41b-92efb694b49a	TCGA-V4-A9EA-10A	46ee5395-d826-488d-80b4-d3a577e63ad1	TCGA-V4-A9EA-10A-01	8ca1691e-2888-43ca-98ec-09dc87dc59cd	TCGA-V4-A9EA-10A-01D	'--	'--	'--	DNA	D	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	'--
TCGA-UVM	a9fe64a9-6d22-4e9f-96f3-f16af7d298f8	TCGA-V4-A9EA	1a18a8c2-c00f-42b2-b5c6-3aab27bce06d	TCGA-V4-A9EA-01A	f532f2ee-c5cb-40b0-892e-0c80e89f03c0	TCGA-V4-A9EA-01A-11	46432d14-80dc-43bb-bdc9-7a97f85185ba	TCGA-V4-A9EA-01A-11R	1.88	'--	'--	RNA	R	'--	0.16	nRNA - Melanoma Protocol	Yes	1.32	7.2	UV Spec	released	'--
TCGA-UVM	a9fe64a9-6d22-4e9f-96f3-f16af7d298f8	TCGA-V4-A9EA	1a18a8c2-c00f-42b2-b5c6-3aab27bce06d	TCGA-V4-A9EA-01A	f532f2ee-c5cb-40b0-892e-0c80e89f03c0	TCGA-V4-A9EA-01A-11	be7bf0ee-ed5b-4407-9d99-9b26e72e5af9	TCGA-V4-A9EA-01A-11D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-UCEC	7d8e6965-51ea-4864-968e-5cecfb7da48a	TCGA-FL-A1YG	7ce9c6ea-2d0b-448e-9d5f-3ab19714d979	TCGA-FL-A1YG-11A	34cd9a5c-ed54-4945-9a31-c2db260c215c	TCGA-FL-A1YG-11A-12	7e850466-b1a1-48e0-83de-2c7238103749	TCGA-FL-A1YG-11A-12R	1.87	'--	'--	RNA	R	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.3	7.7	UV Spec	released	'--
TCGA-UCEC	7d8e6965-51ea-4864-968e-5cecfb7da48a	TCGA-FL-A1YG	7ce9c6ea-2d0b-448e-9d5f-3ab19714d979	TCGA-FL-A1YG-11A	34cd9a5c-ed54-4945-9a31-c2db260c215c	TCGA-FL-A1YG-11A-12	898b18c1-9555-4c5e-bad2-24ec60f80e9c	TCGA-FL-A1YG-11A-12W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-UCEC	7d8e6965-51ea-4864-968e-5cecfb7da48a	TCGA-FL-A1YG	7ce9c6ea-2d0b-448e-9d5f-3ab19714d979	TCGA-FL-A1YG-11A	34cd9a5c-ed54-4945-9a31-c2db260c215c	TCGA-FL-A1YG-11A-12	d2907114-c18f-4592-84d8-a682a54eb48e	TCGA-FL-A1YG-11A-12D	2.05	'--	'--	DNA	D	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	'--
TCGA-BRCA	5700c1b3-922a-4401-8ab8-89028908d696	TCGA-GM-A2DH	1be16830-bc94-422f-b925-26a772f1ed58	TCGA-GM-A2DH-01A	1f595c95-c5ab-4949-a698-25948c76a0ab	TCGA-GM-A2DH-01A-11	54974a4d-4586-4b00-9ebd-b541b74f46fd	TCGA-GM-A2DH-01A-11R	1.85	'--	'--	RNA	R	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.7	9.1	UV Spec	released	'--
TCGA-BRCA	5700c1b3-922a-4401-8ab8-89028908d696	TCGA-GM-A2DH	1be16830-bc94-422f-b925-26a772f1ed58	TCGA-GM-A2DH-01A	1f595c95-c5ab-4949-a698-25948c76a0ab	TCGA-GM-A2DH-01A-11	5a0131c0-5097-4fae-b3ab-a764404249c9	TCGA-GM-A2DH-01A-11W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
TCGA-BRCA	5700c1b3-922a-4401-8ab8-89028908d696	TCGA-GM-A2DH	1be16830-bc94-422f-b925-26a772f1ed58	TCGA-GM-A2DH-01A	1f595c95-c5ab-4949-a698-25948c76a0ab	TCGA-GM-A2DH-01A-11	f9477a91-cbe0-4551-ac85-a3be5c53f02e	TCGA-GM-A2DH-01A-11D	'--	'--	'--	DNA	D	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	5700c1b3-922a-4401-8ab8-89028908d696	TCGA-GM-A2DH	9375fa2b-8264-4f1c-9c33-88279cc125f5	TCGA-GM-A2DH-10C	9d296b09-7c53-43ab-a68b-f6b19d3f8f34	TCGA-GM-A2DH-10C-01	130a29bd-bfc5-4515-bcc0-e7891068180d	TCGA-GM-A2DH-10C-01D	'--	'--	'--	DNA	D	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	'--
TCGA-BRCA	5700c1b3-922a-4401-8ab8-89028908d696	TCGA-GM-A2DH	9375fa2b-8264-4f1c-9c33-88279cc125f5	TCGA-GM-A2DH-10C	9d296b09-7c53-43ab-a68b-f6b19d3f8f34	TCGA-GM-A2DH-10C-01	ec41237a-ce00-4c67-9a0c-7ff0186ff09a	TCGA-GM-A2DH-10C-01W	'--	'--	'--	Repli-G (Qiagen) DNA	W	'--	'--	Repli-G	Yes	'--	'--	'--	released	'--
